"Name","PSChildName"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\EnableActivityFeed","EnableActivityFeed"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessAccountInfo","LetAppsAccessAccountInfo"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessAccountInfo_ForceAllowTheseApps","LetAppsAccessAccountInfo_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessAccountInfo_ForceDenyTheseApps","LetAppsAccessAccountInfo_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessAccountInfo_UserInControlOfTheseApps","LetAppsAccessAccountInfo_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCalendar","LetAppsAccessCalendar"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCalendar_ForceAllowTheseApps","LetAppsAccessCalendar_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCalendar_ForceDenyTheseApps","LetAppsAccessCalendar_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCalendar_UserInControlOfTheseApps","LetAppsAccessCalendar_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCallHistory","LetAppsAccessCallHistory"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCallHistory_ForceAllowTheseApps","LetAppsAccessCallHistory_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCallHistory_ForceDenyTheseApps","LetAppsAccessCallHistory_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCallHistory_UserInControlOfTheseApps","LetAppsAccessCallHistory_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCamera","LetAppsAccessCamera"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCamera_ForceAllowTheseApps","LetAppsAccessCamera_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCamera_ForceDenyTheseApps","LetAppsAccessCamera_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessCamera_UserInControlOfTheseApps","LetAppsAccessCamera_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessContacts","LetAppsAccessContacts"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessContacts_ForceAllowTheseApps","LetAppsAccessContacts_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessContacts_ForceDenyTheseApps","LetAppsAccessContacts_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessContacts_UserInControlOfTheseApps","LetAppsAccessContacts_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessEmail","LetAppsAccessEmail"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessEmail_ForceAllowTheseApps","LetAppsAccessEmail_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessEmail_ForceDenyTheseApps","LetAppsAccessEmail_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessEmail_UserInControlOfTheseApps","LetAppsAccessEmail_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessGazeInput","LetAppsAccessGazeInput"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessGazeInput_ForceAllowTheseApps","LetAppsAccessGazeInput_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessGazeInput_ForceDenyTheseApps","LetAppsAccessGazeInput_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessGazeInput_UserInControlOfTheseApps","LetAppsAccessGazeInput_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessLocation","LetAppsAccessLocation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessLocation_ForceAllowTheseApps","LetAppsAccessLocation_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessLocation_ForceDenyTheseApps","LetAppsAccessLocation_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessLocation_UserInControlOfTheseApps","LetAppsAccessLocation_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMessaging","LetAppsAccessMessaging"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMessaging_ForceAllowTheseApps","LetAppsAccessMessaging_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMessaging_ForceDenyTheseApps","LetAppsAccessMessaging_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMessaging_UserInControlOfTheseApps","LetAppsAccessMessaging_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMicrophone","LetAppsAccessMicrophone"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMicrophone_ForceAllowTheseApps","LetAppsAccessMicrophone_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMicrophone_ForceDenyTheseApps","LetAppsAccessMicrophone_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMicrophone_UserInControlOfTheseApps","LetAppsAccessMicrophone_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMotion","LetAppsAccessMotion"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMotion_ForceAllowTheseApps","LetAppsAccessMotion_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMotion_ForceDenyTheseApps","LetAppsAccessMotion_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessMotion_UserInControlOfTheseApps","LetAppsAccessMotion_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessNotifications","LetAppsAccessNotifications"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessNotifications_ForceAllowTheseApps","LetAppsAccessNotifications_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessNotifications_ForceDenyTheseApps","LetAppsAccessNotifications_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessNotifications_UserInControlOfTheseApps","LetAppsAccessNotifications_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessPhone","LetAppsAccessPhone"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessPhone_ForceAllowTheseApps","LetAppsAccessPhone_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessPhone_ForceDenyTheseApps","LetAppsAccessPhone_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessPhone_UserInControlOfTheseApps","LetAppsAccessPhone_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessRadios","LetAppsAccessRadios"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessRadios_ForceAllowTheseApps","LetAppsAccessRadios_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessRadios_ForceDenyTheseApps","LetAppsAccessRadios_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessRadios_UserInControlOfTheseApps","LetAppsAccessRadios_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessTasks","LetAppsAccessTasks"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessTasks_ForceAllowTheseApps","LetAppsAccessTasks_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessTasks_ForceDenyTheseApps","LetAppsAccessTasks_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessTasks_UserInControlOfTheseApps","LetAppsAccessTasks_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessTrustedDevices","LetAppsAccessTrustedDevices"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessTrustedDevices_ForceAllowTheseApps","LetAppsAccessTrustedDevices_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessTrustedDevices_ForceDenyTheseApps","LetAppsAccessTrustedDevices_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsAccessTrustedDevices_UserInControlOfTheseApps","LetAppsAccessTrustedDevices_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsActivateWithVoice","LetAppsActivateWithVoice"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsActivateWithVoiceAboveLock","LetAppsActivateWithVoiceAboveLock"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsGetDiagnosticInfo","LetAppsGetDiagnosticInfo"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsGetDiagnosticInfo_ForceAllowTheseApps","LetAppsGetDiagnosticInfo_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsGetDiagnosticInfo_ForceDenyTheseApps","LetAppsGetDiagnosticInfo_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsGetDiagnosticInfo_UserInControlOfTheseApps","LetAppsGetDiagnosticInfo_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsRunInBackground","LetAppsRunInBackground"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsRunInBackground_ForceAllowTheseApps","LetAppsRunInBackground_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsRunInBackground_ForceDenyTheseApps","LetAppsRunInBackground_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsRunInBackground_UserInControlOfTheseApps","LetAppsRunInBackground_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsSyncWithDevices","LetAppsSyncWithDevices"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsSyncWithDevices_ForceAllowTheseApps","LetAppsSyncWithDevices_ForceAllowTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsSyncWithDevices_ForceDenyTheseApps","LetAppsSyncWithDevices_ForceDenyTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\LetAppsSyncWithDevices_UserInControlOfTheseApps","LetAppsSyncWithDevices_UserInControlOfTheseApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\PublishUserActivities","PublishUserActivities"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\UploadUserActivities","UploadUserActivities"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteAssistance\CustomizeWarningMessages","CustomizeWarningMessages"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteAssistance\SessionLogging","SessionLogging"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteAssistance\SolicitedRemoteAssistance","SolicitedRemoteAssistance"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteAssistance\UnsolicitedRemoteAssistance","UnsolicitedRemoteAssistance"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteDesktopServices\AllowUsersToConnectRemotely","AllowUsersToConnectRemotely"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteDesktopServices\ClientConnectionEncryptionLevel","ClientConnectionEncryptionLevel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteDesktopServices\DoNotAllowDriveRedirection","DoNotAllowDriveRedirection"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteDesktopServices\DoNotAllowPasswordSaving","DoNotAllowPasswordSaving"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteDesktopServices\PromptForPasswordUponConnection","PromptForPasswordUponConnection"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteDesktopServices\RequireSecureRPCCommunication","RequireSecureRPCCommunication"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\AllowBasicAuthentication_Client","AllowBasicAuthentication_Client"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\AllowBasicAuthentication_Service","AllowBasicAuthentication_Service"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\AllowCredSSPAuthenticationClient","AllowCredSSPAuthenticationClient"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\AllowCredSSPAuthenticationService","AllowCredSSPAuthenticationService"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\AllowRemoteServerManagement","AllowRemoteServerManagement"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\AllowUnencryptedTraffic_Client","AllowUnencryptedTraffic_Client"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\AllowUnencryptedTraffic_Service","AllowUnencryptedTraffic_Service"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\DisallowDigestAuthentication","DisallowDigestAuthentication"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\DisallowNegotiateAuthenticationClient","DisallowNegotiateAuthenticationClient"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\DisallowNegotiateAuthenticationService","DisallowNegotiateAuthenticationService"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\DisallowStoringOfRunAsCredentials","DisallowStoringOfRunAsCredentials"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\SpecifyChannelBindingTokenHardeningLevel","SpecifyChannelBindingTokenHardeningLevel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\TrustedHosts","TrustedHosts"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\TurnOnCompatibilityHTTPListener","TurnOnCompatibilityHTTPListener"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteManagement\TurnOnCompatibilityHTTPSListener","TurnOnCompatibilityHTTPSListener"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteProcedureCall\RestrictUnauthenticatedRPCClients","RestrictUnauthenticatedRPCClients"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteProcedureCall\RPCEndpointMapperClientAuthentication","RPCEndpointMapperClientAuthentication"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteShell\AllowRemoteShellAccess","AllowRemoteShellAccess"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteShell\MaxConcurrentUsers","MaxConcurrentUsers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteShell\SpecifyIdleTimeout","SpecifyIdleTimeout"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteShell\SpecifyMaxMemory","SpecifyMaxMemory"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteShell\SpecifyMaxProcesses","SpecifyMaxProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteShell\SpecifyMaxRemoteShells","SpecifyMaxRemoteShells"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RemoteShell\SpecifyShellTimeout","SpecifyShellTimeout"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\RestrictedGroups\ConfigureGroupMembership","ConfigureGroupMembership"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AllowCloudSearch","AllowCloudSearch"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AllowCortanaInAAD","AllowCortanaInAAD"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AllowFindMyFiles","AllowFindMyFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AllowIndexingEncryptedStoresOrItems","AllowIndexingEncryptedStoresOrItems"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AllowSearchToUseLocation","AllowSearchToUseLocation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AllowStoringImagesFromVisionSearch","AllowStoringImagesFromVisionSearch"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AllowUsingDiacritics","AllowUsingDiacritics"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AllowWindowsIndexer","AllowWindowsIndexer"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\AlwaysUseAutoLangDetection","AlwaysUseAutoLangDetection"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\DisableBackoff","DisableBackoff"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\DisableRemovableDriveIndexing","DisableRemovableDriveIndexing"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\DoNotUseWebResults","DoNotUseWebResults"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\PreventIndexingLowDiskSpaceMB","PreventIndexingLowDiskSpaceMB"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\PreventRemoteQueries","PreventRemoteQueries"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Search\SafeSearchPermissions","SafeSearchPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\AllowAddProvisioningPackage","AllowAddProvisioningPackage"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\AllowManualRootCertificateInstallation","AllowManualRootCertificateInstallation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\AllowRemoveProvisioningPackage","AllowRemoveProvisioningPackage"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\AntiTheftMode","AntiTheftMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\ClearTPMIfNotReady","ClearTPMIfNotReady"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\ConfigureWindowsPasswords","ConfigureWindowsPasswords"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\PreventAutomaticDeviceEncryptionForAzureADJoinedDevices","PreventAutomaticDeviceEncryptionForAzureADJoinedDevices"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\RecoveryEnvironmentAuthentication","RecoveryEnvironmentAuthentication"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\RequireDeviceEncryption","RequireDeviceEncryption"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\RequireProvisioningPackageSignature","RequireProvisioningPackageSignature"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Security\RequireRetrieveHealthCertificateOnBoot","RequireRetrieveHealthCertificateOnBoot"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\ServiceControlManager\SvchostProcessMitigation","SvchostProcessMitigation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowAutoPlay","AllowAutoPlay"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowDataSense","AllowDataSense"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowDateTime","AllowDateTime"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowEditDeviceName","AllowEditDeviceName"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowLanguage","AllowLanguage"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowOnlineTips","AllowOnlineTips"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowPowerSleep","AllowPowerSleep"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowRegion","AllowRegion"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowSignInOptions","AllowSignInOptions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowVPN","AllowVPN"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowWorkplace","AllowWorkplace"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\AllowYourAccount","AllowYourAccount"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\ConfigureTaskbarCalendar","ConfigureTaskbarCalendar"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Settings\PageVisibilityList","PageVisibilityList"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SmartScreen\EnableAppInstallControl","EnableAppInstallControl"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SmartScreen\EnableSmartScreenInShell","EnableSmartScreenInShell"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SmartScreen\PreventOverrideForFilesInShell","PreventOverrideForFilesInShell"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Speech\AllowSpeechModelUpdate","AllowSpeechModelUpdate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderDocuments","AllowPinnedFolderDocuments"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderDownloads","AllowPinnedFolderDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderFileExplorer","AllowPinnedFolderFileExplorer"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderHomeGroup","AllowPinnedFolderHomeGroup"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderMusic","AllowPinnedFolderMusic"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderNetwork","AllowPinnedFolderNetwork"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderPersonalFolder","AllowPinnedFolderPersonalFolder"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderPictures","AllowPinnedFolderPictures"
